iter,avg_time,std_time,max_time,max_min_diff_time,avg_tput_per_gpu,min_tput_per_gpu
0,96.6466064453125,0.02846527099609375,96.6750717163086,0.0569305419921875,10849589.432747822,10846394.850132918
1,95.03445053100586,0.010639190673828125,95.04508972167969,0.02127838134765625,11033640.896970225,11032405.809395758
2,95.84163284301758,0.010845184326171875,95.85247802734375,0.02169036865234375,10940715.103607427,10939477.22145351
3,97.00753784179688,0.0019683837890625,97.00950622558594,0.003936767578125,10809221.874181084,10809002.54828265
4,97.15582275390625,0.0237274169921875,97.17955017089844,0.047454833984375,10792724.206103653,10790089.048117537
5,96.79126358032227,0.013027191162109375,96.80429077148438,0.02605438232421875,10833374.430842498,10831916.557038387
6,97.0396957397461,0.05188751220703125,97.09158325195312,0.1037750244140625,10805639.815815272,10799865.08489557
7,95.57521438598633,0.023281097412109375,95.59849548339844,0.04656219482421875,10971212.638511715,10968540.819579057
8,97.05941009521484,0.0211029052734375,97.08051300048828,0.042205810546875,10803445.013434058,10801096.611373758
9,91.16510391235352,0.029872894287109375,91.19497680664062,0.05974578857421875,11501944.878032554,11498177.166306872
avg,95.93167381286621,N/A,95.95315551757812,N/A,10934150.82902463,10931696.5716576
