iter,avg_time,std_time,max_time,max_min_diff_time,avg_tput_per_gpu,min_tput_per_gpu
0,144.38232040405273,0.01902469459691757,144.40850830078125,0.046875,10893743.746452842,10891768.210249498
1,144.07966232299805,0.05756939847326282,144.14700317382812,0.1459808349609375,10916627.472890314,10911527.575105183
2,144.08167266845703,0.014778475937237863,144.1057891845703,0.0371856689453125,10916475.1551662,10914648.251816448
3,144.33001708984375,0.045429015601545004,144.38470458984375,0.12518310546875,10897691.496987147,10893563.8609925
4,144.4969596862793,0.06617294322677138,144.57846069335938,0.15545654296875,10885100.997383485,10878964.90567798
5,144.20489120483398,0.015578825251523098,144.2222137451172,0.0358428955078125,10907147.371068332,10905837.31282693
6,144.154296875,0.004503734405858763,144.1590118408203,0.0120086669921875,10910975.490129663,10910618.628107335
7,145.4659767150879,0.44333708629046714,145.77352905273438,1.067962646484375,10812590.239438862,10789777.885057636
8,144.33113479614258,0.057767673918703674,144.3871612548828,0.14447021484375,10897607.10481185,10893378.513228508
9,144.28716659545898,0.01945699755859196,144.3140869140625,0.0550079345703125,10900927.900329988,10898894.44359388
avg,144.38140983581542,N/A,144.448046875,N/A,10893888.697465869,10888897.95866559
