iter,avg_time,std_time,max_time,max_min_diff_time,avg_tput_per_gpu,min_tput_per_gpu
0,1.5158880054950714,0.002768433585006496,1.5206079483032227,0.006783962249755859,10375858.864892337,10343652.364536747
1,1.524728000164032,0.014506531453862742,1.5414079427719116,0.03811192512512207,10315702.20938285,10204073.537933903
2,1.5388399958610535,0.010841286854429064,1.552575945854187,0.029823899269104004,10221101.636495408,10130673.505537605
3,1.5113119781017303,0.006909540031476199,1.520095944404602,0.019327998161315918,10407275.418908421,10347136.348791894
4,1.5242799818515778,0.0034097854750141867,1.5298559665679932,0.008383989334106445,10318734.213706633,10281124.722665815
5,1.5175999999046326,0.011298677690132717,1.5351359844207764,0.027807950973510742,10364153.927904852,10245763.34580196
6,1.5075119733810425,0.002685435345482904,1.5099519491195679,0.006879925727844238,10433509.171223272,10416649.357068053
7,1.5110079646110535,0.0025205997260241706,1.5131839513778687,0.006399989128112793,10409369.353687482,10394400.486258052
8,1.5135200023651123,0.005367063478670378,1.5189440250396729,0.013664007186889648,10392092.589078132,10354983.291493699
9,1.5304559767246246,0.013766280698300838,1.546239972114563,0.03478395938873291,10277094.04203925,10172185.613912355
avg,1.5195143878459931,N/A,1.5287999629974365,N/A,10351489.142731864,10289064.25740001
