iter,avg_time,std_time,max_time,max_min_diff_time,avg_tput_per_gpu,min_tput_per_gpu
0,17.447852063924074,0.2892622261033644,17.764322459697723,0.7887985557317734,1051709.9716784859,1032973.8182602347
1,17.958007985726,0.37741199204955167,18.30998621881008,1.100318506360054,1021832.7118790481,1002189.7220844836
2,17.342550912871957,0.9308415028847763,18.76472309231758,2.4598948657512665,1058095.7837281157,977903.0529639237
3,17.835865495726466,0.29066736860639947,18.304994329810143,0.7826462388038635,1028830.3645481484,1002463.0256299197
4,19.181965151801705,0.27060568133020907,19.635461270809174,0.8528344333171844,956631.9120476784,934537.7603774416
5,20.8325800485909,0.4879884096875112,21.377339959144592,1.1616647243499756,880835.6889640843,858389.3054547407
6,20.50854591652751,0.5261804095416662,21.0938211530447,1.4730002731084824,894752.8544777016,869926.7840976898
7,20.907454192638397,0.5346450798774304,21.47802896797657,1.45813450217247,877681.2246448036,854365.1760298724
8,19.794074120000005,0.5069581799544028,20.480705425143242,1.4929883182048798,927049.170815169,895969.1387129874
9,22.010838147252798,0.7964940066018925,23.20157364010811,2.0703915506601334,833683.8369006088,790898.0780630575
avg,19.38197340350598,N/A,20.04109565168619,N/A,953110.3519683843,921961.5861674352
