iter,avg_time,std_time,max_time,max_min_diff_time,avg_tput_per_gpu,min_tput_per_gpu
0,1890.6967442017049,0.8848182077892519,1892.1438083052635,2.370433881878853,993839.0160995262,993078.9529591871
1,1808.9887716341764,0.7853343282073572,1809.889316558838,2.5802887976169586,1038728.4992944066,1038211.6601321537
2,1922.738489229232,0.4415728917550437,1923.7991087138653,1.5393849462270737,977277.0465281806,976738.2589423368
3,1822.0342046115547,0.297455317395744,1822.3867397755384,0.8054915815591812,1031291.3924690016,1031091.8922903491
4,1906.1334219295532,0.4883602618205538,1906.695557758212,1.432107761502266,985790.4857981373,985499.8530595422
5,1754.2099067941308,1.5180421550085255,1756.287507712841,4.266249015927315,1071164.9641940598,1069897.8292267343
6,1855.037767905742,0.8482025351465643,1856.3343398272991,2.687385305762291,1012943.3613210823,1012235.8627351655
7,1858.530958648771,0.6465102102642096,1859.7488291561604,1.99788436293602,1011039.4896871375,1010377.4028735894
8,1881.0024508275092,1.31813461335924,1883.1321354955435,4.4052693992853165,998961.0546085947,997831.3027436767
9,1900.0486913137138,0.9479827171843179,1901.9457027316093,3.125632181763649,988947.3888697064,987961.007141937
avg,1859.9421407096088,N/A,1861.236304603517,N/A,1010998.2698869833,1010292.4022104671
