iter,avg_time,std_time,max_time,max_min_diff_time,avg_tput_per_gpu,min_tput_per_gpu
0,136.93096488714218,0.3672778552965276,137.36415095627308,0.9486302733421326,1148654.7263406394,1145032.374932152
1,130.47594763338566,0.21235597857429553,130.76352141797543,0.586535781621933,1205481.9516770015,1202830.868230034
2,145.35312075167894,0.26415472431611625,145.70866152644157,0.632094219326973,1082098.5417210811,1079458.1348306285
3,132.04886578023434,0.24795484372752977,132.28468596935272,0.586947426199913,1191122.6883369666,1188999.3074212656
4,141.9914080761373,0.4429652815668854,142.55251921713352,1.1068880558013916,1107717.7283548126,1103357.5615764747
5,143.99276115000248,0.2548284556264109,144.37658712267876,0.7121767848730087,1092321.577444779,1089417.6343588978
6,144.68768099322915,0.13007065231078968,144.82746832072735,0.3505144268274307,1087075.2708197765,1086026.0268561882
7,149.58872832357883,0.2582104091341376,149.85382184386253,0.622086226940155,1051458.901768121,1049598.8561698594
8,158.5129857994616,0.10338207666837375,158.59057568013668,0.2519674599170685,992261.9223070254,991776.4616557853
9,145.61592461541295,0.20889037525942739,145.88017761707306,0.5765892565250397,1080145.5981920247,1078188.9806363385
avg,142.91983880102634,N/A,143.22021696716547,N/A,1103833.8906962227,1101468.6206667623
