iter,avg_time,std_time,max_time,max_min_diff_time,avg_tput_per_gpu,min_tput_per_gpu
0,147.92377853393555,0.15550256839904814,148.02166748046875,0.3670806884765625,10888125.97922183,10880925.498373527
1,148.0860824584961,0.023428143928624367,148.10365295410156,0.057861328125,10876192.477111442,10874902.163953654
2,148.11980056762695,0.05834300548000882,148.1912384033203,0.1535797119140625,10873716.61201126,10868474.771879045
3,148.08916854858398,0.05675630674506996,148.17538452148438,0.158233642578125,10875965.823736813,10869637.633816788
4,148.0662956237793,0.028395149761392176,148.0960693359375,0.0679473876953125,10877645.916747965,10875459.039675966
5,146.2267189025879,0.2255797879133779,146.4213409423828,0.5708770751953125,11014490.0199323,10999849.650562758
6,148.0671043395996,0.02354892523575007,148.0899200439453,0.0622711181640625,10877586.505007729,10875910.632688941
7,147.9455451965332,0.02256679307203866,147.9700469970703,0.0590667724609375,10886524.05086234,10884721.392511884
8,148.2749786376953,0.05767338142059252,148.32208251953125,0.1446990966796875,10862336.658536809,10858887.01561288
9,148.49652099609375,0.14093161020916042,148.58851623535156,0.335784912109375,10846131.109309744,10839415.9710763
avg,147.92959938049316,N/A,147.99799194335938,N/A,10887871.515247824,10882818.377015173
